   Komb             Odds    Kvot Spelat belopp Beräknat spelbelopp
 0- 1	 1- 0	 1- 0	     1264.24	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 1- 1	      969.63	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 1- 2	     1924.41	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 1- 3	     4362.30	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 2- 0	     1745.08	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 2- 1	     1493.01	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 2- 2	     2363.98	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 2- 3	     6989.40	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 3- 0	     3710.44	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 3- 1	     2934.78	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 3- 2	     4989.90	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 3- 3	    13621.03	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 4- 0	     9453.24	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 4- 1	     8039.29	Ej Spelad	0.10	0.10
 0- 1	 1- 0	 4- 2	    12058.93	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 0- 0	     1013.47	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 0- 1	     1181.24	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 0- 2	     1969.34	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 0- 3	     5510.77	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 1- 0	      863.39	 3.390	0.29	0.30
 0- 1	 1- 1	 1- 1	      662.19	 4.420	0.38	0.40
 0- 1	 1- 1	 1- 2	     1314.24	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 1- 3	     2979.14	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 1- 4	    12113.30	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 2- 0	     1191.77	 2.456	0.19	0.20
 0- 1	 1- 1	 2- 2	     1614.43	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 2- 3	     4773.27	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 2- 4	    14266.78	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 3- 0	     2533.97	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 3- 1	     2004.25	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 3- 2	     3407.75	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 3- 3	     9302.21	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 4- 0	     6455.90	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 4- 1	     5490.27	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 4- 2	     8235.41	Ej Spelad	0.10	0.10
 0- 1	 1- 1	 5- 0	    16470.81	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 0- 0	     1723.66	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 0- 1	     2009.00	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 0- 2	     3349.35	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 0- 3	     9372.44	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 1- 0	     1468.41	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 1- 1	     1126.22	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 1- 2	     2235.19	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 1- 3	     5066.77	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 2- 0	     2026.89	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 2- 1	     1734.12	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 2- 2	     2745.74	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 2- 3	     8118.14	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 3- 0	     4309.65	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 3- 1	     3408.72	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 3- 2	     5795.73	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 3- 3	    15820.72	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 4- 0	    10979.85	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 4- 1	     9337.57	Ej Spelad	0.10	0.10
 0- 1	 1- 2	 4- 2	    14006.35	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 0- 0	     3800.99	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 0- 1	     4430.21	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 0- 2	     7385.96	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 1- 0	     3238.12	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 1- 1	     2483.53	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 1- 2	     4929.01	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 1- 3	    11173.19	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 2- 0	     4469.68	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 2- 1	     3824.06	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 2- 2	     6054.88	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 3- 0	     9503.58	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 3- 1	     7516.88	Ej Spelad	0.10	0.10
 0- 1	 1- 3	 3- 2	    12780.68	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 0- 0	    12397.08	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 0- 1	    14449.32	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 1- 0	    10561.24	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 1- 1	     8100.12	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 1- 2	    16076.16	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 2- 0	    14578.04	Ej Spelad	0.10	0.10
 0- 1	 1- 4	 2- 1	    12472.32	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 0- 0	     2505.28	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 0- 1	     2920.01	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 0- 2	     4868.17	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 0- 3	    13622.52	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 1- 0	     2134.28	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 1- 1	     1636.92	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 1- 2	     3248.77	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 1- 3	     7364.38	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 2- 0	     2946.02	 2.981	0.08	0.10
 0- 1	 2- 0	 2- 1	     2520.48	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 2- 2	     3990.85	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 2- 3	    11799.44	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 3- 0	     6263.93	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 3- 1	     4954.46	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 3- 2	     8423.90	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 4- 0	    15958.85	Ej Spelad	0.10	0.10
 0- 1	 2- 0	 4- 1	    13571.84	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 0- 0	     1678.11	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 0- 1	     1955.91	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 0- 2	     3260.85	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 0- 3	     9124.79	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 1- 0	     1429.61	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 1- 1	     1096.46	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 1- 2	     2176.13	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 1- 3	     4932.89	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 2- 0	     1973.34	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 2- 1	     1688.30	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 2- 2	     2673.19	 3.285	0.09	0.10
 0- 1	 2- 1	 2- 3	     7903.63	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 3- 0	     4195.77	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 3- 1	     3318.65	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 3- 2	     5642.59	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 3- 3	    15402.69	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 4- 0	    10689.73	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 4- 1	     9090.84	Ej Spelad	0.10	0.10
 0- 1	 2- 1	 4- 2	    13636.26	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 0- 0	     2222.38	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 0- 1	     2590.28	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 0- 2	     4318.46	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 0- 3	    12084.28	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 1- 0	     1893.28	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 1- 1	     1452.08	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 1- 2	     2881.92	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 1- 3	     6532.80	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 2- 0	     2613.36	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 2- 1	     2235.87	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 2- 2	     3540.20	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 2- 3	    10467.05	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 3- 0	     5556.61	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 3- 1	     4395.01	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 3- 2	     7472.68	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 4- 0	    14156.78	Ej Spelad	0.10	0.10
 0- 1	 2- 2	 4- 1	    12039.32	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 0- 0	     5408.12	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 0- 1	     6303.39	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 0- 2	    10508.88	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 1- 0	     4607.25	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 1- 1	     3533.61	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 1- 2	     7013.09	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 1- 3	    15897.42	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 2- 0	     6359.55	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 2- 1	     5440.95	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 2- 2	     8615.00	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 3- 0	    13521.88	Ej Spelad	0.10	0.10
 0- 1	 2- 3	 3- 1	    10695.15	Ej Spelad	0.10	0.10
 0- 1	 2- 4	 1- 0	    16344.78	Ej Spelad	0.10	0.10
 0- 1	 2- 4	 1- 1	    12535.91	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 0- 0	     4955.92	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 0- 1	     5776.34	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 0- 2	     9630.18	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 1- 0	     4222.02	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 1- 1	     3238.15	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 1- 2	     6426.69	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 1- 3	    14568.17	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 2- 0	     5827.80	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 2- 1	     4986.00	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 2- 2	     7894.66	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 3- 0	    12391.26	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 3- 1	     9800.88	Ej Spelad	0.10	0.10
 0- 1	 3- 0	 3- 2	    16664.10	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 0- 0	     4164.53	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 0- 1	     4853.94	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 0- 2	     8092.38	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 1- 0	     3547.82	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 1- 1	     2721.06	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 1- 2	     5400.44	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 1- 3	    12241.84	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 2- 0	     4897.18	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 2- 1	     4189.81	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 2- 2	     6634.00	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 3- 0	    10412.55	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 3- 1	     8235.82	Ej Spelad	0.10	0.10
 0- 1	 3- 1	 3- 2	    14003.08	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 0- 0	     5267.72	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 0- 1	     6139.75	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 0- 2	    10236.06	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 1- 0	     4487.65	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 1- 1	     3441.88	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 1- 2	     6831.02	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 1- 3	    15484.71	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 2- 0	     6194.45	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 2- 1	     5299.69	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 2- 2	     8391.35	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 3- 0	    13170.84	Ej Spelad	0.10	0.10
 0- 1	 3- 2	 3- 1	    10417.50	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 0- 0	    11251.91	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 0- 1	    13114.58	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 1- 0	     9585.66	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 1- 1	     7351.89	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 1- 2	    14591.14	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 2- 0	    13231.41	Ej Spelad	0.10	0.10
 0- 1	 3- 3	 2- 1	    11320.21	Ej Spelad	0.10	0.10
 0- 1	 4- 0	 0- 0	    14867.77	Ej Spelad	0.10	0.10
 0- 1	 4- 0	 1- 0	    12666.06	Ej Spelad	0.10	0.10
 0- 1	 4- 0	 1- 1	     9714.45	Ej Spelad	0.10	0.10
 0- 1	 4- 0	 2- 1	    14958.02	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 0- 0	    12143.91	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 0- 1	    14154.24	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 1- 0	    10345.56	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 1- 1	     7934.71	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 1- 2	    15747.86	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 2- 0	    14280.33	Ej Spelad	0.10	0.10
 0- 1	 4- 1	 2- 1	    12217.62	Ej Spelad	0.10	0.10
 0- 1	 4- 2	 1- 0	    14893.06	Ej Spelad	0.10	0.10
 0- 1	 4- 2	 1- 1	    11422.49	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 0- 0	     2399.19	 3.660	0.10	0.10
 0- 2	 0- 0	 0- 1	     2796.36	 3.140	0.09	0.10
 0- 2	 0- 0	 0- 3	    13045.67	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 1- 0	     2043.90	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 1- 1	     1567.61	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 1- 2	     3111.20	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 1- 3	     7052.53	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 2- 0	     2821.27	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 2- 1	     2413.75	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 2- 2	     3821.85	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 2- 3	    11299.78	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 3- 0	     5998.68	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 3- 1	     4744.66	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 3- 2	     8067.18	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 4- 0	    15283.06	Ej Spelad	0.10	0.10
 0- 2	 0- 0	 4- 1	    12997.13	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 0- 0	     2203.48	 3.985	0.11	0.10
 0- 2	 0- 1	 0- 1	     2568.24	 3.419	0.10	0.10
 0- 2	 0- 1	 0- 3	    11981.46	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 1- 0	     1877.17	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 1- 1	     1439.73	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 1- 2	     2857.40	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 1- 3	     6477.22	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 2- 0	     2591.12	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 2- 1	     2216.85	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 2- 2	     3510.08	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 2- 3	    10378.00	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 3- 0	     5509.33	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 3- 1	     4357.62	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 3- 2	     7409.10	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 4- 0	    14036.34	Ej Spelad	0.10	0.10
 0- 2	 0- 1	 4- 1	    11936.88	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 0- 0	     3768.21	 2.330	0.06	0.10
 0- 2	 0- 2	 1- 0	     3210.19	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 1- 1	     2462.11	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 1- 2	     4886.51	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 1- 3	    11076.84	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 2- 0	     4431.14	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 2- 1	     3791.09	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 2- 2	     6002.67	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 3- 0	     9421.63	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 3- 1	     7452.06	Ej Spelad	0.10	0.10
 0- 2	 0- 2	 3- 2	    12670.47	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 0- 0	     7247.42	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 0- 1	     8447.17	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 0- 2	    14082.94	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 1- 0	     6174.18	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 1- 1	     4735.39	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 1- 2	     9398.24	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 2- 0	     8522.43	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 2- 1	     7291.41	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 2- 2	    11544.96	Ej Spelad	0.10	0.10
 0- 2	 0- 3	 3- 1	    14332.57	Ej Spelad	0.10	0.10
 0- 2	 0- 4	 1- 1	    14462.14	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 0- 0	     2262.33	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 0- 1	     2636.84	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 0- 2	     4396.08	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 0- 3	    12301.47	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 1- 0	     1927.31	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 1- 1	     1478.18	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 1- 2	     2933.72	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 1- 3	     6650.21	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 2- 0	     2660.33	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 2- 1	     2276.06	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 2- 2	     3603.83	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 2- 3	    10655.18	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 3- 0	     5656.48	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 3- 1	     4474.00	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 3- 2	     7606.99	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 4- 0	    14411.22	Ej Spelad	0.10	0.10
 0- 2	 1- 0	 4- 1	    12255.70	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 0- 0	     1545.01	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 0- 1	     1800.77	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 0- 2	     3002.21	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 0- 3	     8401.04	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 1- 0	     1316.22	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 1- 1	     1009.49	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 1- 2	     2003.52	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 1- 3	     4541.63	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 2- 0	     1816.82	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 2- 1	     1554.39	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 2- 2	     2461.16	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 2- 3	     7276.74	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 3- 0	     3862.98	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 3- 1	     3055.43	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 3- 2	     5195.04	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 3- 3	    14180.99	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 4- 0	     9841.85	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 4- 1	     8369.78	Ej Spelad	0.10	0.10
 0- 2	 1- 1	 4- 2	    12554.67	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 0- 0	     2627.67	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 0- 1	     3062.66	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 0- 2	     5106.01	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 0- 3	    14288.06	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 1- 0	     2238.55	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 1- 1	     1716.90	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 1- 2	     3407.49	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 1- 3	     7724.17	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 2- 0	     3089.95	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 2- 1	     2643.62	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 2- 2	     4185.82	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 2- 3	    12375.90	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 3- 0	     6569.95	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 3- 1	     5196.51	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 3- 2	     8835.45	Ej Spelad	0.10	0.10
 0- 2	 1- 2	 4- 1	    14234.89	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 0- 0	     5794.52	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 0- 1	     6753.75	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 0- 2	    11259.71	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 1- 0	     4936.43	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 1- 1	     3786.08	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 1- 2	     7514.16	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 2- 0	     6813.92	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 2- 1	     5829.69	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 2- 2	     9230.52	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 3- 0	    14487.98	Ej Spelad	0.10	0.10
 0- 2	 1- 3	 3- 1	    11459.29	Ej Spelad	0.10	0.10
 0- 2	 1- 4	 1- 0	    16100.36	Ej Spelad	0.10	0.10
 0- 2	 1- 4	 1- 1	    12348.44	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 0- 0	     3819.24	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 0- 1	     4451.48	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 0- 2	     7421.41	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 1- 0	     3253.66	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 1- 1	     2495.45	 3.519	0.10	0.10
 0- 2	 2- 0	 1- 2	     4952.67	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 1- 3	    11226.82	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 2- 0	     4491.14	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 2- 1	     3842.42	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 2- 2	     6083.95	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 3- 0	     9549.20	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 3- 1	     7552.96	Ej Spelad	0.10	0.10
 0- 2	 2- 0	 3- 2	    12842.03	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 0- 0	     2558.24	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 0- 1	     2981.74	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 0- 2	     4971.09	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 0- 3	    13910.52	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 1- 0	     2179.40	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 1- 1	     1671.53	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 1- 2	     3317.45	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 1- 3	     7520.07	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 2- 0	     3008.30	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 2- 1	     2573.77	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 2- 2	     4075.22	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 2- 3	    12048.89	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 3- 0	     6396.35	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 3- 1	     5059.21	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 3- 2	     8601.99	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 4- 0	    16296.24	Ej Spelad	0.10	0.10
 0- 2	 2- 1	 4- 1	    13858.77	Ej Spelad	0.10	0.10
 0- 2	 2- 2	 0- 0	     3387.97	Ej Spelad	0.10	0.10
